Timestamp,VehicleSpeed,SteeringAngle,LateralAccel,LaneC0,LaneC1,LaneC2,LaneC3,RelPosX1,RelPosY1,RelVelX1,RelAccX1,RelPosX2,RelPosY2,RelVelX2,RelAccX2,RelPosX3,RelPosY3,RelVelX3,RelAccX3,RelPosX4,RelPosY4,RelVelX4,RelAccX4,RelPosX5,RelPosY5,RelVelX5,RelAccX5,RelPosX6,RelPosY6,RelVelX6,RelAccX6,RelPosX7,RelPosY7,RelVelX7,RelAccX7,RelPosX8,RelPosY8,RelVelX8,RelAccX8,RelPosX9,RelPosY9,RelVelX9,RelAccX9,RelPosX10,RelPosY10,RelVelX10,RelAccX10
2.498,206.84,-4523.299999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.499,206.84,-4523.299999999999,7.9830000000000005,0.0,1.0,0.0,1.0,5151.3,-528.7,-64.69999999999999,6480.900000000001,-823.4,-38.89999999999998,-96.8,-25.4,5497.200000000001,-101.29999999999995,-88.2,6461.400000000001,4720.0,-882.7,6365.6,6478.700000000001,-532.4,-548.5,6413.400000000001,-14.100000000000001,5226.8,5255.200000000001,-10.099999999999994,-37.6,4946.900000000001,5236.1,-29.700000000000003,-25.599999999999998,,,,,,,,,,,,
2.600,206.84,-4523.299999999999,7.9830000000000005,0.0,1.0,0.0,1.0,5151.3,-528.7,-64.69999999999999,6480.900000000001,-823.4,-38.89999999999998,-96.8,-25.4,5497.200000000001,-101.29999999999995,-88.2,6461.400000000001,4720.0,-882.7,6365.6,6478.700000000001,-532.4,-548.5,6413.400000000001,-14.100000000000001,5226.8,5255.200000000001,-10.099999999999994,-37.6,4946.900000000001,5236.1,-29.700000000000003,-25.599999999999998,-780.1,5185.900000000001,6396.5,6492.200000000001,-830.3,-605.4,-66.1,-3.799999999999997,-602.5,4610.5,-62.8,6457.400000000001
2.601,107.44,-4523.2,55.83,0.0,1.0,0.0,1.0,5151.3,-528.7,-64.69999999999999,6480.900000000001,-823.4,-38.89999999999998,-96.8,-25.4,5497.200000000001,-101.29999999999995,-88.2,6461.400000000001,4720.0,-882.7,6365.6,6478.700000000001,-532.4,-548.5,6413.400000000001,-14.100000000000001,5226.8,5255.200000000001,-10.099999999999994,-37.6,4946.900000000001,5236.1,-29.700000000000003,-25.599999999999998,-780.1,5185.900000000001,6396.5,6492.200000000001,-830.3,-605.4,-66.1,-3.799999999999997,-602.5,4610.5,-62.8,6457.400000000001
2.602,107.44,-4523.2,55.83,0.0,0.0,1.0,1.0,-480.79999999999995,-486.1,-61.199999999999996,6479.1,4639.6,4674.0,-41.0,6457.3,5365.700000000001,4927.1,6442.6,-14.600000000000001,5213.5,-724.2,6367.0,-32.4,4616.3,5141.400000000001,6424.3,-41.3,-222.39999999999998,-867.5,-51.699999999999996,-48.5,-667.0,4990.3,-35.599999999999994,6493.700000000001,-111.89999999999998,5143.5,6390.3,6454.700000000001,-830.3,-605.4,-66.1,-3.799999999999997,-602.5,4610.5,-62.8,6457.400000000001
2.702,107.44,-4523.2,55.83,0.0,0.0,1.0,1.0,-480.79999999999995,-486.1,-61.199999999999996,6479.1,4639.6,4674.0,-41.0,6457.3,5365.700000000001,4927.1,6442.6,-14.600000000000001,5213.5,-724.2,6367.0,-32.4,4616.3,5141.400000000001,6424.3,-41.3,-222.39999999999998,-867.5,-51.699999999999996,-48.5,-667.0,4990.3,-35.599999999999994,6493.700000000001,-111.89999999999998,5143.5,6390.3,6454.700000000001,-919.0,4700.400000000001,-95.4,6461.200000000001,5223.200000000001,-381.19999999999993,-69.0,6484.900000000001
2.703,134.19,-7616.2,7.808,1.0,1.0,0.0,0.0,-480.79999999999995,-486.1,-61.199999999999996,6479.1,4639.6,4674.0,-41.0,6457.3,5365.700000000001,4927.1,6442.6,-14.600000000000001,5213.5,-724.2,6367.0,-32.4,4616.3,5141.400000000001,6424.3,-41.3,-222.39999999999998,-867.5,-51.699999999999996,-48.5,-667.0,4990.3,-35.599999999999994,6493.700000000001,-111.89999999999998,5143.5,6390.3,6454.700000000001,-919.0,4700.400000000001,-95.4,6461.200000000001,5223.200000000001,-381.19999999999993,-69.0,6484.900000000001
2.704,134.19,-7616.2,7.808,1.0,1.0,0.0,0.0,5132.6,5427.400000000001,6393.1,-45.7,5479.400000000001,-610.4,-36.4,6488.6,-947.3,-805.0,6355.400000000001,-12.399999999999999,4821.5,5522.1,6382.1,-46.5,-15.099999999999909,-17.899999999999977,6433.1,6498.700000000001,5104.6,4920.5,6388.8,6482.0,-459.9,5494.8,6367.400000000001,-32.3,-111.89999999999998,5143.5,6390.3,6454.700000000001,-919.0,4700.400000000001,-95.4,6461.200000000001,5223.200000000001,-381.19999999999993,-69.0,6484.900000000001
2.803,134.19,-7616.2,7.808,1.0,1.0,0.0,0.0,5132.6,5427.400000000001,6393.1,-45.7,5479.400000000001,-610.4,-36.4,6488.6,-947.3,-805.0,6355.400000000001,-12.399999999999999,4821.5,5522.1,6382.1,-46.5,-15.099999999999909,-17.899999999999977,6433.1,6498.700000000001,5104.6,4920.5,6388.8,6482.0,-459.9,5494.8,6367.400000000001,-32.3,5327.0,-516.0,-59.599999999999994,6483.1,5400.6,5450.3,-66.69999999999999,6490.900000000001,-763.2,-31.799999999999955,6408.3,-35.0
2.903,15.66,-4523.299999999999,64.931,0.0,0.0,1.0,1.0,5484.8,-233.79999999999995,6365.8,-15.699999999999996,-776.4,4742.8,-79.7,-31.9,5323.200000000001,5088.3,-58.8,6486.0,5431.3,4744.900000000001,6392.400000000001,-25.5,-822.4,-319.0,-16.89999999999999,6465.400000000001,-549.5999999999999,5029.6,-46.3,6458.1,-855.6,5209.5,6390.900000000001,6465.1,4865.6,-141.5,6439.6,-15.899999999999999,-987.5,5389.1,6382.6,6502.5,4989.0,4782.200000000001,6417.200000000001,-11.199999999999996
