Timestamp,VehicleSpeed,SteeringAngle,LateralAccel,LaneC0,LaneC1,LaneC2,LaneC3,RelPosX1,RelPosY1,RelVelX1,RelAccX1,RelPosX2,RelPosY2,RelVelX2,RelAccX2,RelPosX3,RelPosY3,RelVelX3,RelAccX3,RelPosX4,RelPosY4,RelVelX4,RelAccX4,RelPosX5,RelPosY5,RelVelX5,RelAccX5,RelPosX6,RelPosY6,RelVelX6,RelAccX6,RelPosX7,RelPosY7,RelVelX7,RelAccX7,RelPosX8,RelPosY8,RelVelX8,RelAccX8,RelPosX9,RelPosY9,RelVelX9,RelAccX9,RelPosX10,RelPosY10,RelVelX10,RelAccX10
30.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.398,116.24000000000001,-2546.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.399,116.24000000000001,-2546.2,0.9510000000000001,0.0,1.0,1.0,0.0,-679.0,-900.8,-71.6,-28.2,-876.3,5451.8,-64.19999999999999,6460.1,5184.0,-630.0999999999999,6385.0,6499.8,-457.69999999999993,5126.700000000001,-99.8,-49.6,-131.79999999999995,4672.900000000001,6378.200000000001,6495.8,5215.400000000001,-88.09999999999991,-8.199999999999989,-31.599999999999998,5361.700000000001,-661.0999999999999,6427.200000000001,-19.099999999999998,-609.0999999999999,-75.5,-85.9,-29.4,,,,,,,,
30.498,116.24000000000001,-2546.2,0.9510000000000001,0.0,1.0,1.0,0.0,-679.0,-900.8,-71.6,-28.2,-876.3,5451.8,-64.19999999999999,6460.1,5184.0,-630.0999999999999,6385.0,6499.8,-457.69999999999993,5126.700000000001,-99.8,-49.6,-131.79999999999995,4672.900000000001,6378.200000000001,6495.8,5215.400000000001,-88.09999999999991,-8.199999999999989,-31.599999999999998,5361.700000000001,-661.0999999999999,6427.200000000001,-19.099999999999998,-609.0999999999999,-75.5,-85.9,-29.4,4914.700000000001,4569.700000000001,-25.099999999999994,-1.3999999999999986,4639.8,5259.1,6392.400000000001,-2.5
30.499,146.12,-7166.5,0.9510000000000001,0.0,1.0,1.0,0.0,-679.0,-900.8,-71.6,-28.2,-876.3,5451.8,-64.19999999999999,6460.1,5184.0,-630.0999999999999,6385.0,6499.8,-457.69999999999993,5126.700000000001,-99.8,-49.6,-131.79999999999995,4672.900000000001,6378.200000000001,6495.8,5215.400000000001,-88.09999999999991,-8.199999999999989,-31.599999999999998,5361.700000000001,-661.0999999999999,6427.200000000001,-19.099999999999998,-609.0999999999999,-75.5,-85.9,-29.4,4914.700000000001,4569.700000000001,-25.099999999999994,-1.3999999999999986,4639.8,5259.1,6392.400000000001,-2.5
30.500,146.12,-7166.5,7.678,1.0,1.0,1.0,1.0,-991.4,-879.4,6399.6,6469.0,4695.5,-333.29999999999995,6442.0,-11.399999999999999,-681.2,-779.0,-94.6,-4.599999999999994,5231.200000000001,4772.900000000001,-24.5,-27.7,-39.0,5320.900000000001,-82.2,6477.5,4582.5,-304.4,6401.0,6463.700000000001,-914.4,4783.400000000001,6412.700000000001,-37.0,5149.0,4951.400000000001,6448.6,6486.700000000001,-267.29999999999995,-105.19999999999993,6401.700000000001,-35.5,4639.8,5259.1,6392.400000000001,-2.5
30.599,146.12,-7166.5,7.678,1.0,1.0,1.0,1.0,-991.4,-879.4,6399.6,6469.0,4695.5,-333.29999999999995,6442.0,-11.399999999999999,-681.2,-779.0,-94.6,-4.599999999999994,5231.200000000001,4772.900000000001,-24.5,-27.7,-39.0,5320.900000000001,-82.2,6477.5,4582.5,-304.4,6401.0,6463.700000000001,-914.4,4783.400000000001,6412.700000000001,-37.0,5149.0,4951.400000000001,6448.6,6486.700000000001,-267.29999999999995,-105.19999999999993,6401.700000000001,-35.5,-567.0999999999999,-120.5,-22.19999999999999,-25.4
30.600,30.91,-4523.299999999999,5.862,1.0,1.0,1.0,1.0,-991.4,-879.4,6399.6,6469.0,4695.5,-333.29999999999995,6442.0,-11.399999999999999,-681.2,-779.0,-94.6,-4.599999999999994,5231.200000000001,4772.900000000001,-24.5,-27.7,-39.0,5320.900000000001,-82.2,6477.5,4582.5,-304.4,6401.0,6463.700000000001,-914.4,4783.400000000001,6412.700000000001,-37.0,5149.0,4951.400000000001,6448.6,6486.700000000001,-267.29999999999995,-105.19999999999993,6401.700000000001,-35.5,-567.0999999999999,-120.5,-22.19999999999999,-25.4
30.700,30.91,-4523.299999999999,5.862,1.0,1.0,0.0,0.0,-942.9,-416.79999999999995,6449.400000000001,6482.5,-623.9,4734.900000000001,6410.900000000001,6455.3,4853.5,-130.0,-6.199999999999989,-39.7,-317.9,5184.8,6369.3,6491.700000000001,4881.900000000001,5365.900000000001,6429.200000000001,-3.299999999999997,-317.4,-381.19999999999993,-38.199999999999996,-48.0,5397.1,-19.899999999999977,-49.4,6496.0,-921.8,4919.6,6366.0,6494.200000000001,4809.8,-517.8,6449.200000000001,-1.0,5191.8,-937.5,-81.4,6463.8
30.801,164.41,-4523.2,58.508,1.0,1.0,1.0,0.0,-256.79999999999995,5396.400000000001,-2.299999999999997,6488.3,5158.200000000001,-297.79999999999995,6373.0,-43.8,5511.0,4924.900000000001,-14.699999999999989,-24.299999999999997,-489.2,4937.700000000001,-22.89999999999999,-21.0,-323.69999999999993,5367.5,-48.099999999999994,6482.400000000001,5552.200000000001,-551.3,6381.200000000001,6473.6,5288.5,4643.900000000001,-80.3,6455.3,-841.7,4679.0,6368.200000000001,6484.400000000001,5545.900000000001,-437.19999999999993,6399.5,-36.7,5105.6,5056.900000000001,6419.700000000001,6499.400000000001
