Timestamp,VehicleSpeed,SteeringAngle,LateralAccel,LaneC0,LaneC1,LaneC2,LaneC3,RelPosX1,RelPosY1,RelVelX1,RelAccX1,RelPosX2,RelPosY2,RelVelX2,RelAccX2,RelPosX3,RelPosY3,RelVelX3,RelAccX3,RelPosX4,RelPosY4,RelVelX4,RelAccX4,RelPosX5,RelPosY5,RelVelX5,RelAccX5,RelPosX6,RelPosY6,RelVelX6,RelAccX6,RelPosX7,RelPosY7,RelVelX7,RelAccX7,RelPosX8,RelPosY8,RelVelX8,RelAccX8,RelPosX9,RelPosY9,RelVelX9,RelAccX9,RelPosX10,RelPosY10,RelVelX10,RelAccX10
19.650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.651,41.42,-3604.7,0.864,0.0,1.0,1.0,1.0,-515.0,-2.199999999999932,6438.6,-11.0,-862.6,-12.799999999999955,6387.6,6454.5,-175.69999999999993,5289.0,-31.200000000000003,-31.099999999999998,5053.8,5039.700000000001,6449.0,6464.400000000001,-629.0999999999999,-55.299999999999955,-43.9,-26.0,-710.5,5467.1,6447.700000000001,-11.699999999999996,4684.8,-528.9,-10.0,6494.5,,,,,,,,,,,,
19.751,41.42,-3604.7,0.864,0.0,1.0,1.0,1.0,-515.0,-2.199999999999932,6438.6,-11.0,-862.6,-12.799999999999955,6387.6,6454.5,-175.69999999999993,5289.0,-31.200000000000003,-31.099999999999998,5053.8,5039.700000000001,6449.0,6464.400000000001,-629.0999999999999,-55.299999999999955,-43.9,-26.0,-710.5,5467.1,6447.700000000001,-11.699999999999996,4684.8,-528.9,-10.0,6494.5,-624.5999999999999,-602.7,6362.400000000001,-15.699999999999996,-511.09999999999997,5406.8,-57.0,-41.7,-705.7,5483.6,-82.3,-12.399999999999999
19.752,225.37,-5384.7,2.094,0.0,1.0,0.0,0.0,-69.0,5387.6,6373.900000000001,-15.299999999999997,-723.3,-375.0999999999999,-74.5,-23.9,-932.5,-660.3,6413.200000000001,6496.700000000001,5053.8,5039.700000000001,6449.0,6464.400000000001,-629.0999999999999,-55.299999999999955,-43.9,-26.0,-710.5,5467.1,6447.700000000001,-11.699999999999996,4684.8,-528.9,-10.0,6494.5,-624.5999999999999,-602.7,6362.400000000001,-15.699999999999996,-511.09999999999997,5406.8,-57.0,-41.7,-705.7,5483.6,-82.3,-12.399999999999999
19.853,225.37,-5384.7,2.094,0.0,1.0,0.0,0.0,-69.0,5387.6,6373.900000000001,-15.299999999999997,-723.3,-375.0999999999999,-74.5,-23.9,-932.5,-660.3,6413.200000000001,6496.700000000001,-835.9,4607.8,-37.8,6494.6,-150.89999999999998,5538.200000000001,6384.5,-42.7,5279.1,4933.3,-31.0,-27.4,5354.5,5317.200000000001,6410.3,-14.299999999999997,4962.200000000001,-982.5,-83.6,6462.200000000001,-65.39999999999998,5015.3,6406.0,6463.200000000001,-203.79999999999995,5417.5,-87.5,6476.8
19.854,45.92,-4523.2,8.999,1.0,1.0,0.0,0.0,-884.0,5416.900000000001,6396.700000000001,-35.1,5106.1,-486.29999999999995,-64.1,6484.6,-61.09999999999991,-794.4,-94.3,-11.0,5540.1,4999.3,6439.3,6486.5,4966.200000000001,-127.0,6380.6,6494.700000000001,5279.1,4933.3,-31.0,-27.4,5354.5,5317.200000000001,6410.3,-14.299999999999997,4962.200000000001,-982.5,-83.6,6462.200000000001,-65.39999999999998,5015.3,6406.0,6463.200000000001,-203.79999999999995,5417.5,-87.5,6476.8
19.954,45.92,-4523.2,8.999,1.0,1.0,0.0,0.0,-884.0,5416.900000000001,6396.700000000001,-35.1,5106.1,-486.29999999999995,-64.1,6484.6,-61.09999999999991,-794.4,-94.3,-11.0,5540.1,4999.3,6439.3,6486.5,4966.200000000001,-127.0,6380.6,6494.700000000001,5047.6,4657.700000000001,-72.9,6453.900000000001,-547.4,-269.29999999999995,-46.3,6474.400000000001,4932.0,-242.69999999999993,6443.8,6480.5,-225.89999999999998,-147.79999999999995,6412.6,6474.6,-179.29999999999995,4726.5,6391.700000000001,-44.6
19.955,229.31,-4523.2,8.999,1.0,1.0,0.0,0.0,-884.0,5416.900000000001,6396.700000000001,-35.1,5106.1,-486.29999999999995,-64.1,6484.6,-61.09999999999991,-794.4,-94.3,-11.0,5540.1,4999.3,6439.3,6486.5,4966.200000000001,-127.0,6380.6,6494.700000000001,5047.6,4657.700000000001,-72.9,6453.900000000001,-547.4,-269.29999999999995,-46.3,6474.400000000001,4932.0,-242.69999999999993,6443.8,6480.5,-225.89999999999998,-147.79999999999995,6412.6,6474.6,-179.29999999999995,4726.5,6391.700000000001,-44.6
19.956,229.31,-4523.2,61.18,1.0,0.0,0.0,0.0,4654.1,-83.79999999999995,6392.700000000001,-36.6,5178.200000000001,4581.200000000001,6378.900000000001,-30.4,-583.7,4870.0,6431.1,-14.399999999999999,4585.700000000001,4688.400000000001,-28.0,-16.0,-903.0,5450.5,6359.8,-33.3,-967.8,5305.400000000001,6376.200000000001,6474.400000000001,-547.4,-269.29999999999995,-46.3,6474.400000000001,4932.0,-242.69999999999993,6443.8,6480.5,-225.89999999999998,-147.79999999999995,6412.6,6474.6,-179.29999999999995,4726.5,6391.700000000001,-44.6
20.061,229.31,-4523.2,61.18,1.0,0.0,0.0,0.0,4654.1,-83.79999999999995,6392.700000000001,-36.6,5178.200000000001,4581.200000000001,6378.900000000001,-30.4,-583.7,4870.0,6431.1,-14.399999999999999,4585.700000000001,4688.400000000001,-28.0,-16.0,-903.0,5450.5,6359.8,-33.3,-967.8,5305.400000000001,6376.200000000001,6474.400000000001,5375.3,-316.69999999999993,6366.900000000001,6487.0,5041.0,5532.700000000001,-43.699999999999996,-7.799999999999997,5538.5,-812.8,6376.200000000001,6501.6,-268.69999999999993,-867.3,-56.199999999999996,6482.3
