Timestamp,VehicleSpeed,SteeringAngle,LateralAccel,LaneC0,LaneC1,LaneC2,LaneC3,RelPosX1,RelPosY1,RelVelX1,RelAccX1,RelPosX2,RelPosY2,RelVelX2,RelAccX2,RelPosX3,RelPosY3,RelVelX3,RelAccX3,RelPosX4,RelPosY4,RelVelX4,RelAccX4,RelPosX5,RelPosY5,RelVelX5,RelAccX5,RelPosX6,RelPosY6,RelVelX6,RelAccX6,RelPosX7,RelPosY7,RelVelX7,RelAccX7,RelPosX8,RelPosY8,RelVelX8,RelAccX8,RelPosX9,RelPosY9,RelVelX9,RelAccX9,RelPosX10,RelPosY10,RelVelX10,RelAccX10
1.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.300,101.57000000000001,-4296.7,5.101,1.0,1.0,0.0,0.0,5013.8,-207.0999999999999,-21.39999999999999,-6.099999999999994,-576.0,5014.700000000001,-20.69999999999999,6485.8,4706.3,4782.0,6429.400000000001,-46.1,5053.400000000001,5521.400000000001,6392.0,6464.700000000001,-608.5999999999999,4645.400000000001,6448.3,6491.1,-873.3,5496.8,6425.1,-49.7,5324.400000000001,-819.9,6419.1,6468.700000000001,5166.8,5323.700000000001,-24.89999999999999,-14.899999999999999,-419.6,-851.3,6387.3,-43.5,-844.1,5088.5,-88.4,6482.0
1.301,13.700000000000001,-4523.2,5.101,1.0,1.0,0.0,0.0,5013.8,-207.0999999999999,-21.39999999999999,-6.099999999999994,-576.0,5014.700000000001,-20.69999999999999,6485.8,4706.3,4782.0,6429.400000000001,-46.1,5053.400000000001,5521.400000000001,6392.0,6464.700000000001,-608.5999999999999,4645.400000000001,6448.3,6491.1,-873.3,5496.8,6425.1,-49.7,5324.400000000001,-819.9,6419.1,6468.700000000001,5166.8,5323.700000000001,-24.89999999999999,-14.899999999999999,-419.6,-851.3,6387.3,-43.5,-844.1,5088.5,-88.4,6482.0
1.405,13.700000000000001,-4523.2,8.536,0.0,1.0,0.0,1.0,-726.9,-589.5999999999999,6421.0,-32.4,5178.700000000001,-165.79999999999995,6389.5,-30.299999999999997,-131.39999999999998,5234.6,-76.6,-22.2,4815.0,5480.900000000001,6395.8,6462.8,4999.6,-373.5999999999999,-79.9,-14.399999999999999,-682.7,4905.0,6404.0,6485.0,4911.700000000001,-519.2,-3.8999999999999915,-13.699999999999996,-43.0,-63.5,-90.4,6462.200000000001,4556.900000000001,-55.299999999999955,6451.0,-37.1,4797.3,-417.5,6416.0,-5.0
1.406,78.09,-4523.299999999999,2.621,0.0,1.0,1.0,0.0,-726.9,-589.5999999999999,6421.0,-32.4,5178.700000000001,-165.79999999999995,6389.5,-30.299999999999997,-131.39999999999998,5234.6,-76.6,-22.2,4815.0,5480.900000000001,6395.8,6462.8,4999.6,-373.5999999999999,-79.9,-14.399999999999999,-682.7,4905.0,6404.0,6485.0,4911.700000000001,-519.2,-3.8999999999999915,-13.699999999999996,-43.0,-63.5,-90.4,6462.200000000001,4556.900000000001,-55.299999999999955,6451.0,-37.1,4797.3,-417.5,6416.0,-5.0
1.407,78.09,-4523.299999999999,2.621,0.0,1.0,1.0,0.0,5099.3,5228.1,6417.700000000001,-3.1999999999999957,-344.79999999999995,-755.1,6386.0,-44.9,4860.200000000001,5399.3,-18.19999999999999,-42.6,-579.7,-759.4,6434.6,6473.400000000001,-868.2,-930.2,-81.3,-49.7,-65.29999999999995,-941.6,-63.4,6502.5,4703.400000000001,-18.899999999999977,6373.400000000001,6455.400000000001,-131.69999999999993,-891.3,-9.699999999999989,6482.5,4556.900000000001,-55.299999999999955,6451.0,-37.1,4797.3,-417.5,6416.0,-5.0
1.506,78.09,-4523.299999999999,2.621,0.0,1.0,1.0,0.0,5099.3,5228.1,6417.700000000001,-3.1999999999999957,-344.79999999999995,-755.1,6386.0,-44.9,4860.200000000001,5399.3,-18.19999999999999,-42.6,-579.7,-759.4,6434.6,6473.400000000001,-868.2,-930.2,-81.3,-49.7,-65.29999999999995,-941.6,-63.4,6502.5,4703.400000000001,-18.899999999999977,6373.400000000001,6455.400000000001,-131.69999999999993,-891.3,-9.699999999999989,6482.5,5027.200000000001,-9.899999999999977,6364.5,-8.399999999999999,-962.0,-632.5999999999999,-17.89999999999999,-47.4
1.507,173.03,-4523.299999999999,2.059,0.0,1.0,0.0,0.0,4980.8,-323.29999999999995,6369.0,-35.2,5360.6,5121.900000000001,6365.900000000001,-47.3,4598.5,-487.69999999999993,-52.099999999999994,6459.700000000001,-579.7,-759.4,6434.6,6473.400000000001,-868.2,-930.2,-81.3,-49.7,-65.29999999999995,-941.6,-63.4,6502.5,4703.400000000001,-18.899999999999977,6373.400000000001,6455.400000000001,-131.69999999999993,-891.3,-9.699999999999989,6482.5,5027.200000000001,-9.899999999999977,6364.5,-8.399999999999999,-962.0,-632.5999999999999,-17.89999999999999,-47.4
1.607,173.03,-4523.299999999999,2.059,0.0,1.0,0.0,0.0,4980.8,-323.29999999999995,6369.0,-35.2,5360.6,5121.900000000001,6365.900000000001,-47.3,4598.5,-487.69999999999993,-52.099999999999994,6459.700000000001,-555.5999999999999,-525.7,-25.5,6469.900000000001,4596.700000000001,-645.3,-92.4,6488.200000000001,4935.700000000001,5018.5,-70.3,-27.9,4555.900000000001,5078.0,6440.900000000001,6460.400000000001,-511.29999999999995,-415.6,6365.400000000001,6490.900000000001,5233.6,-740.3,-55.199999999999996,6483.5,4883.8,5245.900000000001,6371.1,6467.0
